SalesOrderLine,SalesOrder,DateKey,CustomerKey,ProductKey,TerritoryKey,Channel,OrderQuantity,UnitPrice,SalesAmount,ProductCost,Profit,DiscountPct
SO69267 - 3,SO69267,20200329,15244,217,Canada|Canada|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69268 - 1,SO69268,20200329,21592,477,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69268 - 2,SO69268,20200329,21592,478,Northwest|United States|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69268 - 3,SO69268,20200329,21592,225,Northwest|United States|North America,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO69269 - 1,SO69269,20200329,20113,476,Northwest|United States|North America,Internet,1,69.99,69.99,26.18,43.81,0.0000
SO69270 - 1,SO69270,20200329,19868,475,Southwest|United States|North America,Internet,1,69.99,69.99,26.18,43.81,0.0000
SO69270 - 2,SO69270,20200329,19868,237,Southwest|United States|North America,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO69271 - 1,SO69271,20200329,19734,476,Southwest|United States|North America,Internet,1,69.99,69.99,26.18,43.81,0.0000
SO69271 - 2,SO69271,20200329,19734,231,Southwest|United States|North America,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO69272 - 1,SO69272,20200329,19229,475,Southwest|United States|North America,Internet,1,69.99,69.99,26.18,43.81,0.0000
SO69272 - 2,SO69272,20200329,19229,489,Southwest|United States|North America,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO69273 - 1,SO69273,20200329,18585,475,Southwest|United States|North America,Internet,1,69.99,69.99,26.18,43.81,0.0000
SO69273 - 2,SO69273,20200329,18585,482,Southwest|United States|North America,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO69274 - 1,SO69274,20200329,16843,477,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69274 - 2,SO69274,20200329,16843,214,Southwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69274 - 3,SO69274,20200329,16843,228,Southwest|United States|North America,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO69275 - 1,SO69275,20200329,17675,528,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69275 - 2,SO69275,20200329,17675,483,Northwest|United States|North America,Internet,1,120.00,120.00,44.88,75.12,0.0000
SO69276 - 1,SO69276,20200329,18968,485,Canada|Canada|North America,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO69276 - 2,SO69276,20200329,18968,214,Canada|Canada|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69276 - 3,SO69276,20200329,18968,463,Canada|Canada|North America,Internet,1,24.49,24.49,9.16,15.33,0.0000
SO69277 - 1,SO69277,20200329,14489,528,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69277 - 2,SO69277,20200329,14489,214,Southwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69278 - 1,SO69278,20200329,19836,528,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69278 - 2,SO69278,20200329,19836,214,Canada|Canada|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69279 - 1,SO69279,20200329,14923,528,France|France|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69279 - 2,SO69279,20200329,14923,480,France|France|Europe,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69279 - 3,SO69279,20200329,14923,484,France|France|Europe,Internet,1,7.95,7.95,2.97,4.98,0.0000
SO69280 - 1,SO69280,20200329,14780,528,France|France|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69280 - 2,SO69280,20200329,14780,480,France|France|Europe,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69281 - 1,SO69281,20200329,19307,529,United Kingdom|United Kingdom|Europe,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO69281 - 2,SO69281,20200329,19307,539,United Kingdom|United Kingdom|Europe,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO69281 - 3,SO69281,20200329,19307,483,United Kingdom|United Kingdom|Europe,Internet,1,120.00,120.00,44.88,75.12,0.0000
SO69282 - 1,SO69282,20200329,22813,536,United Kingdom|United Kingdom|Europe,Internet,1,29.99,29.99,11.22,18.77,0.0000
SO69282 - 2,SO69282,20200329,22813,528,United Kingdom|United Kingdom|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69282 - 3,SO69282,20200329,22813,222,United Kingdom|United Kingdom|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69282 - 4,SO69282,20200329,22813,228,United Kingdom|United Kingdom|Europe,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO69283 - 1,SO69283,20200329,21078,538,France|France|Europe,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO69283 - 2,SO69283,20200329,21078,480,France|France|Europe,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69284 - 1,SO69284,20200329,19445,529,United Kingdom|United Kingdom|Europe,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO69284 - 2,SO69284,20200329,19445,539,United Kingdom|United Kingdom|Europe,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO69284 - 3,SO69284,20200329,19445,222,United Kingdom|United Kingdom|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69285 - 1,SO69285,20200329,23957,529,Germany|Germany|Europe,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO69285 - 2,SO69285,20200329,23957,217,Germany|Germany|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69286 - 1,SO69286,20200329,16778,380,Southwest|United States|North America,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO69286 - 2,SO69286,20200329,16778,214,Southwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69286 - 3,SO69286,20200329,16778,490,Southwest|United States|North America,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO69286 - 4,SO69286,20200329,16778,225,Southwest|United States|North America,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO69287 - 1,SO69287,20200329,14868,590,Southwest|United States|North America,Internet,1,769.49,769.49,419.78,349.71,0.0000
SO69287 - 2,SO69287,20200329,14868,474,Southwest|United States|North America,Internet,1,69.99,69.99,26.18,43.81,0.0000
SO69287 - 3,SO69287,20200329,14868,234,Southwest|United States|North America,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO69287 - 4,SO69287,20200329,14868,482,Southwest|United States|North America,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO69288 - 1,SO69288,20200329,13063,363,Northwest|United States|North America,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO69288 - 2,SO69288,20200329,13063,214,Northwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69289 - 1,SO69289,20200329,18401,359,Canada|Canada|North America,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO69290 - 1,SO69290,20200329,16909,357,Southwest|United States|North America,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO69290 - 2,SO69290,20200329,16909,485,Southwest|United States|North America,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO69290 - 3,SO69290,20200329,16909,214,Southwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69291 - 1,SO69291,20200329,14910,588,Canada|Canada|North America,Internet,1,769.49,769.49,419.78,349.71,0.0000
SO69291 - 2,SO69291,20200329,14910,476,Canada|Canada|North America,Internet,1,69.99,69.99,26.18,43.81,0.0000
SO69292 - 1,SO69292,20200329,15252,590,Northwest|United States|North America,Internet,1,769.49,769.49,419.78,349.71,0.0000
SO69293 - 1,SO69293,20200329,12922,359,Southwest|United States|North America,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO69293 - 2,SO69293,20200329,12922,485,Southwest|United States|North America,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO69293 - 3,SO69293,20200329,12922,478,Southwest|United States|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69293 - 4,SO69293,20200329,12922,477,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69294 - 1,SO69294,20200329,15205,355,Australia|Australia|Pacific,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO69294 - 2,SO69294,20200329,15205,528,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69294 - 3,SO69294,20200329,15205,537,Australia|Australia|Pacific,Internet,1,35.00,35.00,13.09,21.91,0.0000
SO69294 - 4,SO69294,20200329,15205,480,Australia|Australia|Pacific,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69295 - 1,SO69295,20200329,15207,357,Australia|Australia|Pacific,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO69295 - 2,SO69295,20200329,15207,487,Australia|Australia|Pacific,Internet,1,54.99,54.99,20.57,34.42,0.0000
SO69296 - 1,SO69296,20200329,26662,382,Australia|Australia|Pacific,Internet,1,1120.49,1120.49,713.08,407.41,0.0000
SO69296 - 2,SO69296,20200329,26662,214,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69297 - 1,SO69297,20200329,25564,606,Australia|Australia|Pacific,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO69297 - 2,SO69297,20200329,25564,479,Australia|Australia|Pacific,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO69297 - 3,SO69297,20200329,25564,477,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69298 - 1,SO69298,20200329,15182,355,Australia|Australia|Pacific,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO69299 - 1,SO69299,20200329,21893,378,Australia|Australia|Pacific,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO69299 - 2,SO69299,20200329,21893,540,Australia|Australia|Pacific,Internet,1,32.60,32.60,12.19,20.41,0.0000
SO69299 - 3,SO69299,20200329,21893,529,Australia|Australia|Pacific,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO69299 - 4,SO69299,20200329,21893,480,Australia|Australia|Pacific,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69300 - 1,SO69300,20200329,21570,372,Australia|Australia|Pacific,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO69300 - 2,SO69300,20200329,21570,540,Australia|Australia|Pacific,Internet,1,32.60,32.60,12.19,20.41,0.0000
SO69300 - 3,SO69300,20200329,21570,529,Australia|Australia|Pacific,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO69300 - 4,SO69300,20200329,21570,214,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69300 - 5,SO69300,20200329,21570,482,Australia|Australia|Pacific,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO69301 - 1,SO69301,20200329,15201,562,Canada|Canada|North America,Internet,1,2384.07,2384.07,1481.94,902.13,0.0000
SO69301 - 2,SO69301,20200329,15201,479,Canada|Canada|North America,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO69301 - 3,SO69301,20200329,15201,477,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69301 - 4,SO69301,20200329,15201,214,Canada|Canada|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69302 - 1,SO69302,20200329,20206,384,Canada|Canada|North America,Internet,1,1120.49,1120.49,713.08,407.41,0.0000
SO69302 - 2,SO69302,20200329,20206,217,Canada|Canada|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69303 - 1,SO69303,20200329,20318,386,Canada|Canada|North America,Internet,1,1120.49,1120.49,713.08,407.41,0.0000
SO69303 - 2,SO69303,20200329,20318,231,Canada|Canada|North America,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO69304 - 1,SO69304,20200329,14268,582,Southwest|United States|North America,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO69304 - 2,SO69304,20200329,14268,217,Southwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69305 - 1,SO69305,20200329,27896,606,United Kingdom|United Kingdom|Europe,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO69306 - 1,SO69306,20200329,23899,605,France|France|Europe,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO69306 - 2,SO69306,20200329,23899,529,France|France|Europe,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO69306 - 3,SO69306,20200329,23899,538,France|France|Europe,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO69306 - 4,SO69306,20200329,23899,482,France|France|Europe,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO69307 - 1,SO69307,20200329,28372,604,United Kingdom|United Kingdom|Europe,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO69307 - 2,SO69307,20200329,28372,479,United Kingdom|United Kingdom|Europe,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO69307 - 3,SO69307,20200329,28372,477,United Kingdom|United Kingdom|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69307 - 4,SO69307,20200329,28372,489,United Kingdom|United Kingdom|Europe,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO69308 - 1,SO69308,20200329,18634,580,France|France|Europe,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO69308 - 2,SO69308,20200329,18634,539,France|France|Europe,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO69308 - 3,SO69308,20200329,18634,480,France|France|Europe,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69311 - 1,SO69311,20200330,15126,539,Australia|Australia|Pacific,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO69311 - 2,SO69311,20200330,15126,480,Australia|Australia|Pacific,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69312 - 1,SO69312,20200330,17501,485,Australia|Australia|Pacific,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO69313 - 1,SO69313,20200330,24369,477,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69314 - 1,SO69314,20200330,20269,477,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69315 - 1,SO69315,20200330,15730,222,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69316 - 1,SO69316,20200330,15140,217,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69317 - 1,SO69317,20200330,14792,353,United Kingdom|United Kingdom|Europe,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO69317 - 2,SO69317,20200330,14792,478,United Kingdom|United Kingdom|Europe,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69317 - 3,SO69317,20200330,14792,477,United Kingdom|United Kingdom|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69318 - 1,SO69318,20200330,14705,359,United Kingdom|United Kingdom|Europe,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO69318 - 2,SO69318,20200330,14705,480,United Kingdom|United Kingdom|Europe,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69319 - 1,SO69319,20200330,17964,361,Germany|Germany|Europe,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO69319 - 2,SO69319,20200330,17964,478,Germany|Germany|Europe,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69319 - 3,SO69319,20200330,17964,477,Germany|Germany|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69319 - 4,SO69319,20200330,17964,217,Germany|Germany|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69319 - 5,SO69319,20200330,17964,225,Germany|Germany|Europe,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO69320 - 1,SO69320,20200330,14157,359,United Kingdom|United Kingdom|Europe,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO69321 - 1,SO69321,20200330,25778,378,United Kingdom|United Kingdom|Europe,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO69322 - 1,SO69322,20200330,20921,374,United Kingdom|United Kingdom|Europe,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO69322 - 2,SO69322,20200330,20921,484,United Kingdom|United Kingdom|Europe,Internet,1,7.95,7.95,2.97,4.98,0.0000
SO69323 - 1,SO69323,20200330,19186,598,United Kingdom|United Kingdom|Europe,Internet,1,539.99,539.99,294.58,245.41,0.0000
SO69323 - 2,SO69323,20200330,19186,485,United Kingdom|United Kingdom|Europe,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO69324 - 1,SO69324,20200330,18021,597,United Kingdom|United Kingdom|Europe,Internet,1,539.99,539.99,294.58,245.41,0.0000
SO69324 - 2,SO69324,20200330,18021,485,United Kingdom|United Kingdom|Europe,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO69324 - 3,SO69324,20200330,18021,234,United Kingdom|United Kingdom|Europe,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO69325 - 1,SO69325,20200330,26227,581,Germany|Germany|Europe,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO69325 - 2,SO69325,20200330,26227,225,Germany|Germany|Europe,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO69326 - 1,SO69326,20200330,28973,539,Southwest|United States|North America,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO69327 - 1,SO69327,20200330,11185,530,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69327 - 2,SO69327,20200330,11185,480,Canada|Canada|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69327 - 3,SO69327,20200330,11185,484,Canada|Canada|North America,Internet,1,7.95,7.95,2.97,4.98,0.0000
SO69328 - 1,SO69328,20200330,16667,538,Canada|Canada|North America,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO69329 - 1,SO69329,20200330,26464,535,Northwest|United States|North America,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO69329 - 2,SO69329,20200330,26464,222,Northwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69330 - 1,SO69330,20200330,26578,530,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69330 - 2,SO69330,20200330,26578,541,Southwest|United States|North America,Internet,1,28.99,28.99,10.84,18.15,0.0000
SO69330 - 3,SO69330,20200330,26578,463,Southwest|United States|North America,Internet,1,24.49,24.49,9.16,15.33,0.0000
SO69331 - 1,SO69331,20200330,23053,536,Northwest|United States|North America,Internet,1,29.99,29.99,11.22,18.77,0.0000
SO69331 - 2,SO69331,20200330,23053,528,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69331 - 3,SO69331,20200330,23053,222,Northwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69332 - 1,SO69332,20200330,11091,529,Canada|Canada|North America,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO69332 - 2,SO69332,20200330,11091,540,Canada|Canada|North America,Internet,1,32.60,32.60,12.19,20.41,0.0000
SO69332 - 3,SO69332,20200330,11091,214,Canada|Canada|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69333 - 1,SO69333,20200330,22010,477,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69333 - 2,SO69333,20200330,22010,478,Southwest|United States|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69333 - 3,SO69333,20200330,22010,217,Southwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69334 - 1,SO69334,20200330,20392,478,Southwest|United States|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69334 - 2,SO69334,20200330,20392,477,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69334 - 3,SO69334,20200330,20392,487,Southwest|United States|North America,Internet,1,54.99,54.99,20.57,34.42,0.0000
SO69334 - 4,SO69334,20200330,20392,473,Southwest|United States|North America,Internet,1,63.50,63.50,23.75,39.75,0.0000
SO69335 - 1,SO69335,20200330,12895,474,Canada|Canada|North America,Internet,1,69.99,69.99,26.18,43.81,0.0000
SO69335 - 2,SO69335,20200330,12895,228,Canada|Canada|North America,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO69335 - 3,SO69335,20200330,12895,463,Canada|Canada|North America,Internet,1,24.49,24.49,9.16,15.33,0.0000
SO69336 - 1,SO69336,20200330,18579,474,Northwest|United States|North America,Internet,1,69.99,69.99,26.18,43.81,0.0000
SO69337 - 1,SO69337,20200330,14446,476,Canada|Canada|North America,Internet,1,69.99,69.99,26.18,43.81,0.0000
SO69337 - 2,SO69337,20200330,14446,465,Canada|Canada|North America,Internet,1,24.49,24.49,9.16,15.33,0.0000
SO69338 - 1,SO69338,20200330,15977,528,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69338 - 2,SO69338,20200330,15977,217,Northwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69339 - 1,SO69339,20200330,23279,528,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69339 - 2,SO69339,20200330,23279,483,Canada|Canada|North America,Internet,1,120.00,120.00,44.88,75.12,0.0000
SO69340 - 1,SO69340,20200330,28261,528,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69340 - 2,SO69340,20200330,28261,478,Canada|Canada|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69340 - 3,SO69340,20200330,28261,477,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69340 - 4,SO69340,20200330,28261,484,Canada|Canada|North America,Internet,1,7.95,7.95,2.97,4.98,0.0000
SO69341 - 1,SO69341,20200330,15421,528,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69342 - 1,SO69342,20200330,16367,477,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69342 - 2,SO69342,20200330,16367,222,Northwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69343 - 1,SO69343,20200330,14624,528,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69343 - 2,SO69343,20200330,14624,217,Northwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69344 - 1,SO69344,20200330,13930,485,Northwest|United States|North America,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO69344 - 2,SO69344,20200330,13930,472,Northwest|United States|North America,Internet,1,63.50,63.50,23.75,39.75,0.0000
SO69344 - 3,SO69344,20200330,13930,487,Northwest|United States|North America,Internet,1,54.99,54.99,20.57,34.42,0.0000
SO69345 - 1,SO69345,20200330,15243,485,Northwest|United States|North America,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO69345 - 2,SO69345,20200330,15243,478,Northwest|United States|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69345 - 3,SO69345,20200330,15243,477,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69346 - 1,SO69346,20200330,18142,485,France|France|Europe,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO69346 - 2,SO69346,20200330,18142,480,France|France|Europe,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69347 - 1,SO69347,20200330,15610,528,United Kingdom|United Kingdom|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69347 - 2,SO69347,20200330,15610,537,United Kingdom|United Kingdom|Europe,Internet,1,35.00,35.00,13.09,21.91,0.0000
SO69347 - 3,SO69347,20200330,15610,222,United Kingdom|United Kingdom|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69348 - 1,SO69348,20200330,21116,528,United Kingdom|United Kingdom|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69348 - 2,SO69348,20200330,21116,536,United Kingdom|United Kingdom|Europe,Internet,1,29.99,29.99,11.22,18.77,0.0000
SO69348 - 3,SO69348,20200330,21116,225,United Kingdom|United Kingdom|Europe,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO69348 - 4,SO69348,20200330,21116,222,United Kingdom|United Kingdom|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69349 - 1,SO69349,20200330,21674,477,Germany|Germany|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69350 - 1,SO69350,20200330,27848,529,United Kingdom|United Kingdom|Europe,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO69350 - 2,SO69350,20200330,27848,538,United Kingdom|United Kingdom|Europe,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO69350 - 3,SO69350,20200330,27848,480,United Kingdom|United Kingdom|Europe,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69351 - 1,SO69351,20200330,24581,477,United Kingdom|United Kingdom|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69351 - 2,SO69351,20200330,24581,217,United Kingdom|United Kingdom|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69352 - 1,SO69352,20200330,25509,538,Germany|Germany|Europe,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO69353 - 1,SO69353,20200330,20928,536,Germany|Germany|Europe,Internet,1,29.99,29.99,11.22,18.77,0.0000
SO69353 - 2,SO69353,20200330,20928,480,Germany|Germany|Europe,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69353 - 3,SO69353,20200330,20928,484,Germany|Germany|Europe,Internet,1,7.95,7.95,2.97,4.98,0.0000
SO69354 - 1,SO69354,20200330,24861,538,France|France|Europe,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO69354 - 2,SO69354,20200330,24861,489,France|France|Europe,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO69355 - 1,SO69355,20200330,23970,530,France|France|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69355 - 2,SO69355,20200330,23970,541,France|France|Europe,Internet,1,28.99,28.99,10.84,18.15,0.0000
SO69355 - 3,SO69355,20200330,23970,480,France|France|Europe,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69356 - 1,SO69356,20200330,27947,530,Germany|Germany|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69357 - 1,SO69357,20200330,11566,530,France|France|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69357 - 2,SO69357,20200330,11566,480,France|France|Europe,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69358 - 1,SO69358,20200330,14119,537,Canada|Canada|North America,Internet,1,35.00,35.00,13.09,21.91,0.0000
SO69358 - 2,SO69358,20200330,14119,528,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69358 - 3,SO69358,20200330,14119,222,Canada|Canada|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69359 - 1,SO69359,20200330,14906,537,Canada|Canada|North America,Internet,1,35.00,35.00,13.09,21.91,0.0000
SO69359 - 2,SO69359,20200330,14906,528,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69359 - 3,SO69359,20200330,14906,214,Canada|Canada|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69360 - 1,SO69360,20200330,13587,477,Germany|Germany|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69360 - 2,SO69360,20200330,13587,478,Germany|Germany|Europe,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69360 - 3,SO69360,20200330,13587,472,Germany|Germany|Europe,Internet,1,63.50,63.50,23.75,39.75,0.0000
SO69361 - 1,SO69361,20200330,12312,214,France|France|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69362 - 1,SO69362,20200330,11586,225,United Kingdom|United Kingdom|Europe,Internet,1,8.99,8.99,6.92,2.07,0.0000
